ISBN13,Author
9781569471166,Barbara Gowdy
9780920897539,Hiromi Goto
9780312205546,"Sara George,George"
9780385333702,Helen Fremont
9781552634523,Cynthia Flood
9780802137845,Richard Flanagan
9780006480600,Timothy Findley
9780002244091,Timothy Findley
9780140299847,Will Ferguson
9781550548402,Marina Endicott
9780864922298,Alan Cumyn
9781895411416,Beatrice Culleton Mosionier
9781861590466,Michael Collins
9781861591791,Michael Collins
9780670872206,J. M. Coetzee
9780141000251,Kevin Chong
9781551924571,Grant Buday
9780771014901,Gail Bowen
9780385475778,Geraldine Brooks
9780771014536,Sandra Birdsell
9780679767770,John Berger
9780452272729,Pat Barker
9780525941910,Pat Barker
9780452270077,Pat Barker
9781552633472,Joan Barfoot
9781552630112,Joan Barfoot
9781550135572,Joan Barfoot
9780312301736,M. E. Hirsh
9780312267568,Gail Tsukiyama
9780521662604,Margaret Atwood
9780345419033,Mark Childress
9780684850276,Robert Hellenga
9781573229715,James McBride
9781573227742,Alex Garland
9780440574866,Mark Helprin
9780312168674,Ethan Mordden
9780312144500,"Terri Windling &amp; Ellen Datlow,Thomas Canty,Nin"
9780671726737,Terry Kay
9780060275853,Ji-li Jiang
9780679449997,Kathryn Harrison
9780061099052,Erma Bombeck
9780486268750,Edgar Allan Poe
9780486270647,Guy De Maupassant
9780553273359,Fawn M. Brodie
9781566475969,"Mutual Publishing,Mary Kawena Pukui"
9780399133459,Tom Clancy
9780380714759,Avi
9780805401530,"William J Bennett,William J. Bennett"
9780385054584,William H. Whyte
9780812923636,Stephen J. Adler
9780446341332,Stan Lee
9780671775469,Adele Parks
9780679454755,Jeanette Winterson
9780881441796,Cyrano De Words-U-Lac
9780684174716,Ernest Hemingway
9780849934179,Barbara Johnson
9780849937019,Barbara Johnson
9780425194850,MaryJanice Davidson
9780930117016,Lani Nedbalek
9780553269673,"Frank Caplan,Theresa Caplan"
9780440227823,Ingrid Tomey
9780849906879,Calvin Miller
9780671793425,Kasey Michaels
9780375702907,Anne Tyler
9780689821714,Robert C. O'Brien
9780060172756,Russell Banks
9780425174289,Mary Jo Putney
9780446608046,Alan Dean Foster
9780446609302,Alan Dean Foster
9781570649660,Lyrick Publishing
9780312038205,Marion Chesney
9780743458313,Greg Bear
9780345414465,Bonnie Macdougal
9780380786763,Richard Grant
9780061094781,Stuart Woods
9780425156742,Carolyn G. Hart
9780451197146,Leonard Maltin
9780451191984,"Max Allan Collins,Martin H. Greenberg"
9780812512762,Richard Hoyt
9780451458759,Glen Cook
9780451174970,Margaret Allan
9780425164105,Miriam Grace Monfredo
9780553577563,"Steve Perry,Lowell Cunningham,Ed Solomon"
9780380778720,"Ellen Datlow,Terri Windling"
9780553580259,Rita Mae Brown
9780345362490,Julian May
9780702220951,Olga Masters
9780786868100,Bill Cosby
9781557044792,James Ellison
9780679720225,Albert Camus
9780452282278,Jennifer Chiaverini
9780064400312,"Laura Ingalls Wilder,Garth Williams"
9780590649193,Gertrude Chandler Warner
9780590462242,"John Peterson,Roberta Carter Clark"
9780374453077,"Tove Jansson,Tove Jansson,Thomas Warburton"
9780380725236,Christopher Moore
9780836218817,Gary Larson
9780553560077,Edward Packard
9780380800780,Mary Daheim
9780312962609,Peter King
9780440944591,Robert Cormier
9780451528414,"Lillian Herlands Hornstein,G. D. Percy,Calvin S. B"
9780553239751,Paul Zindel
9780380811809,Sue Civil-brown
9780440223252,Sara Paretsky
9780451208347,Denise Swanson
9780451210722,Denise Swanson
9780886774615,"Andre Norton,Martin Harry Greenberg"
9780061080968,Joanne Pence
9780821775127,Lori Foster
9780553562835,"Sam Walton,John Huey"
9780553572353,Rita Mae Brown
9780312104955,D. J. Donaldson
9780670877621,Cleveland Amory
9780670826476,Garrison Keillor
9780670887965,Garrison Keillor
9780446393744,Jay Leno
9780312969226,Laura Joh Rowland
9780061096105,Lisa Scottoline
9780804118903,Connie May Fowler
9780807083055,"Octavia E. Butler,Robert Crossley"
9780684824727,"Adele Faber,Elaine Mazlish"
9781592980413,Susan Dawn
9780312327187,Stuart Holmes Coleman
9780027582000,"C. S. Lewis,Michael Hague"
9780670874910,"Mark  Helprin,Chris  Van Allsburg"
9780670868438,"Mark Helprin,Chris Van Allsburg"
9780395498583,"Mark Helprin,Chris Van Allsburg"
9781573220828,Iain Pears
9780140548570,"Colin Eisler,Lesley Anne Ivory"
9780807563274,Gertrude Chandler Warner
9780345352491,May Elizabeth Schlayer
9780395713730,Robert Siegel
9780385176224,"Michael Ende,Ralph Manheim"
9780345335234,Jeff Smith
9780312112622,Dave Thompson
9780156001120,Eleanor Wachtel
9780688120207,"Lilian Lee,Andrea Lingenfelter"
9781566199452,"Stephen Karcher,Rudolph Ritesema"
9780809117543,Trina Paulus
9780451528216,"Anonymous,Paul Roche"
9780380794010,Deanne Stillman
9780439087179,"Rosemary Wells,Rosemary Wells"
9780020223726,Richard Llewellyn
9780380009473,Harriette Arnow
9780156189217,Eudora Welty
9780743466523,Ann-Marie MacDonald
9780440218104,Tanith Lee
9780440404194,Judy Blume
9780874832778,Ed Stivender
9780061097669,Olivia Goldsmith
9780440229513,Paul Zindel
9780671521509,"Linda Howard,Kasey Michaels,Carla Neggers,Jayne An"
9781551668451,Carla Neggers
9780934257503,William Jay Smith
9780380817627,Emily Grayson
9780345422477,Jeff Shaara
9780394578071,Lewis Grizzard
9780060193706,Rahna Reiko Rizzuto
9780618033874,Beth Kephart
9780345302632,Howe Stidger
9780440495567,Lloyd Alexander
9780945397540,"Mike Doogan,Dee Boyles"
9780345438850,Bertice Berry
9780740718779,"Tim Mikkelsen,Phyllis Wright-Herman,MikWright Ltd."
9780385304856,"Martin H. Greenberg,Charles G. Waugh"
9780767916226,Jean Shepherd
9780786863150,"Howard Schultz,Dori Jones Yang"
9780141001975,Barbara Neely
9780874779905,Marc Summers
9780836230673,Armand Eisen
9780836218657,Gary Larson
9780836220988,Gary Larson
9780836220735,Gary Larson
9780345330451,Jim Davis
9780345326348,Jim Davis
9780688108052,"Joanna Cole,Stephanie Calmenson,Alan Tiegreen"
9780689818769,"Andrew Clements,Brian Selznick"
9780679006824,Fodor's
9780811801805,Nick Bantock
9780451167873,Lydia Adamson
9780671008970,Richard Paul Evans
9781569248287,Ben Edlund
9780684815992,Richard Goldstein
9780877540427,Maurice Horn
9780877796138,"Paul Dickson,Rick Meyerowitz,Paul Dixon"
9780380780471,Carol McD. Wallace
9780671683825,"Bruce Lansky,Barry Sinrod"
9780345377708,Katharine Hepburn
9780345433015,Angus Oblong
9780525938347,Angela Shelf Medearis
9780060960834,Nancy Birnes
9780809276981,Patti Shosteck
9780930878450,"Lee Wade,Joan Rutt,Sandra Mattielli"
9780767903615,Mark Bittman
9781563053467,Steven Raichlen
9781563052378,Sheila Lukins
9780517881224,Julee Rosso
9780060955595,Arthur Schwartz
9780696010972,Better Homes &amp; Gardens
9781556701795,Beatrice A. Ojakangas
9780912656502,Mable Hoffman
9781859674802,Shirley Gill
9781579590222,"Jill Dupleix,Geoff Lung"
9780316139281,"Judith Choate,Bill Milne"
9780688113131,Viana LA Place
9780761106333,Judy Rosenberg
9780762400072,"Judy Wicks,Kevin Von Klause,Elizabeth Fitzgerald,M"
9780894802041,"Julee Rosso,Sheila Lukins,Michael McLaughlin"
9780684818702,"Irma S. Rombauer,Marion Rombauer Becker,Ethan Beck"
9780028610108,"Mark Bittman,Alan Witschonke"
9780761104810,"Beverly Mills,Alicia Ross"
9780894803925,"Julee Rosso,Sheila Lukins"
9780785813644,Anya Von Bremzen
9781563051722,"Anya Von Bremzen,John Welchman"
9780024103413,"Grace Shugart,Mary Molt"
9780898151893,Ernest M. Mickler
9780836217261,"Gary Larson,Robin Williams"
9780896103146,Richard Sullivan
9780882681269,Betsy Wyckoff
9780446527057,"Pat LaFontaine,Larry Weisman,Chas Griffin"
9780786862344,Jeff Foxworthy
9781561792535,Cynthia Tobias
9780684844008,"Tom Gardner,David Gardner"
9780316099813,Jill Bloom
9780060094744,Will Weaver
9780803709775,"Ryan White,Ann Marie Cunningham"
9780767908498,Bill O'Reilly
9780452267077,Dreikurs
9780913589359,Claudia Jones
9780894861611,Karen Casey
9780684867670,Greg Nagan
9780060977740,Michael Lee West
9780060931223,Louise Erdrich
9780140506396,"Allan Ahlberg,Janet Ahlberg"
9780870679544,Donald Goines
9780618043019,"Floyd C. Watkins,William B. Dillingham,John T. Hie"
9780590458986,Walter Dean Myers
9780679744399,Cormac McCarthy
9780140177381,John Steinbeck
9780439076661,Kathryn Lasky
9780590819756,Kristiana Gregory
9780553251999,Maya Angelou
9780935180916,Stirling Silliphant
9780786000821,H. King
9780671563073,Winston Groom
9780441359172,Robert A. Heinlein
9780671522667,Winston Groom
9780385185592,Joanna Cole
9780395866504,Jane Hamilton
9780849908286,Robert A Seiple
9780824816285,Inge Sargent
9780399504877,Yukio Mishima
9780060964078,Armistead Maupin
9780060964061,Armistead Maupin
9780060964054,Armistead Maupin
9781573061728,Honolulu Theatre For Youth
9780930492489,Meri Ishikawa
9780689866975,"Lesléa Newman,Erika Oller"
9780743442916,Cheryl Benard
9780060256685,"Shel Silverstein,Shel Silverstein"
9780060256746,"Shel Silverstein,Shel Silverstein"
9780425166420,Rhys Bowen
9780312965471,Charles Knief
9780380778782,Mary Daheim
9780374525231,Spalding Gray
9780804816250,"David Galef,Jun Hashimoto"
9780679411086,Susan Stamberg
9780871134943,Wu Ningkun
9780374423070,"Tove Jansson,Tove Jansson,Elizabeth Portch"
9780312959968,Molly Brown
9780060987510,Nancy E. Turner
9780140468816,Jim Trelease
9780786885411,Linda Greenlaw
9780395860298,Paul Theroux
9780802115454,"Banana Yoshimoto,Ann Sherif"
9780451206367,John S. Littell
9780140148459,Louie Anderson
9780020446507,Robert C. O'Brien
9780736401951,RH Disney
9780380731398,Lois-ann Yamanaka
9780435905552,Mariama B
9780312422585,Noelle Howey
9780740713958,Aaron McGruder
9780609601037,Terry Jones
9780760700761,James Madison
9780786882502,Billy Bob Thornton
9781880985021,Rollins
9780871566232,"Irene Diamond,Gloria Orenstein"
9780807014134,Mary Daly
9780868614724,Diane Bell
9780060924928,Armistead Maupin
9780394752914,Sigrid Undset
9780679734406,Nicholson Baker
9780679451143,Oliver Sacks
9780385298292,Thomas Berger
9780684852751,Hanif Kureishi
9780671892616,Kay
9780525934196,Patricia Kennealy
9780440486978,"Alice Bach,Steven Kellogg"
9780440401032,Hugh Lofting
9780763611996,"Iona Opie,Peter Opie,Maurice Sendak"
9780515128871,James Pruitt
9780671000721,"Richard Marcinko,John Weisman"
9780316460842,Lorraine Johnson-Coleman
9780439162524,Norman Bridwell
9780809232055,Cary O. Yager
9780590406208,"E.B. White,Garth Williams"
9780590213110,"Ann M. Martin,Paula Danziger"
9780688046262,"Donald J. Sobol,Gail Owens"
9780446522571,John Travolta
9780151006045,Rachel Simmons
9780060955694,Raul Correa
9780763615673,M. T. Anderson
9780152018252,"Ysaye M. Barnwell,Synthia Saint James"
9781564020703,"Marcia Williams,Marcia Williams"
9780375810831,Janet Schulman
9780688106393,"Robin McKinley,Martine Gourbault,Martine Gourbault"
9780761121329,"Heidi Murkoff,Arlene Eisenberg,Sandee Hathaway"
9780023376627,Caroline Schrodes
9780062734549,Deborah Chase
9780060931216,Kevin Baker
9780517093658,Illona Linthwaite
9780307020468,"Gertrude Crampton,Tibor Gergely"
9780440412236,Edith Fisher Hunter
9780064402057,Patricia MacLachlan
9780425095515,"Benedict Freedman,Nancy Freedman"
9780451163448,Neil Simon
9780140177374,John Steinbeck
9780449130322,Bil Keane
9780671041441,Nancy Holder
9781573061568,"Gary A. Dias,Robbie Dingeman"
9781566473200,"Glen Grant,Ross Yamanaka"
9780440952527,Madeleine L'Engle
9781887128766,"David Rees,Colson Whitehead"
9780590981811,Jean Craighead GEORGE
9780553274424,Sheila Burnford
9780064403313,"Louise Fitzhugh,Louise Fitzhugh"
9780380818976,Elizabeth Young
9780440409687,Phyllis Reynolds Naylor
9781573229623,Elizabeth Wurtzel
9781888363364,Octavia E. Butler
9780525936329,Joyce Carol Oates
9780890876794,Sydney B. Metrick
9780201626704,Bailey White
9780671204976,Jack Finney
9780440322047,Mark Helprin
9780140328691,"Roald Dahl,Michael Foreman"
9780156028776,Michel Faber
9780916291457,Taro Gomi
9780375826689,Christopher Paolini
9780743244428,"Mariane Pearl,Sarah Crichton"
9780910043595,"Marie Hara,Nora Okja Keller"
9780451196859,Jacquelyn Mitchard
9780395304488,Chris Van Allsburg
9780590630955,Jerdine Nolen
9780899198545,"Edward Lear,Paul Galdone"
9780201107128,"Steven Lindblom,True Kelley"
9780812521023,Stephen Laws
9780446351706,Scott Turow
9780140390315,"Upton Sinclair,Ronald Gottesman"
9780786704606,Graham Lord
9780684853772,David Brooks
9780889104990,"Daniel Pennac,David Homel"
9781555913458,Gail Scott
9780316548182,Nelson Mandela
9780385468626,Bernice Johnson Reagon
9780385336789,Sting
9780399238796,Michael Hoeye
9780374529031,Anne Garrels
9780385507837,"Dayna Curry,Heather Mercer,Stacy Mattingly"
9780060953225,Michael J. Rosen
9780553151657,Roald Dahl
9780553150971,Roald Dahl
9781578400614,"Herman Miller,Debra Doyle,H. Miller,Ezra Whiteman"
9781578401864,"Johann Wolfgang Von Goethe,Debra Doyle,Norman Node"
9781578400607,"Evelyn Goodman,Karen Karbiener,Harriet Beecher Sto"
9780385315517,Caroline Knapp
9780877845829,John White
9780813511696,Deborah McDowell
9780385471435,Dorothy West
9780679737438,Isabel Fonseca
9781574780253,Walter Mosley
9780679769781,James Carville
9780525938859,Venise Berry
9780880291231,Roald Dahl
9780440226192,Gavin De Becker
9780140055771,Roald Dahl
9780394743189,E.M. Forster
9780449912744,Ann Landers
9781551667218,Mary Alice Monroe
9780064402378,"Beverley Naidoo,Eric Velasquez"
9780671521011,Dawn Miller
9780671871390,Anais Nin
9780399233883,"Mike Lester,Mike Lester"
9780307122377,Golden Books
9780671878931,"Jr  Bill Martin,John Archambault,Lois Ehlert"
9780679439790,Nina Bernstein
9781559720090,Chip Silverman
9781573420389,Robert Stone
9780394849553,Walt Disney
9780375502026,Tom Brokaw
9781566911603,"J. D. Bisignani,Robert Nilsen"
9780451199638,"Margaret Miner,Hugh Rawson"
9780441007363,Steve Perry
9781573241182,"Marianne Larned,Colin Powell,Marianne Larned,Maria"
9780743225960,"Stuart Miller,Geoffrey Moss"
9780312161279,Patricia Meyer Spacks
9781890132323,Jean Giono
9780805002546,Dave Barry
9780452265165,"Haruki Murakami,Alfred Birnbaum"
9780962307201,Jamie Stamper
9780374413316,"Tove Jansson,Elizabeth Portch"
9780449218228,"Robert Byrne,Teressa Skelton"
9781885167507,Jon Spoelstra
9780711919518,Robert Smith
9780399238789,Michael Hoeye
9780307021748,Jean Hortense Seligmann
9780307010216,"Paul S. Newman,Bill Langley,Annie Guenther"
9780307001047,"Eugene Bradley Coco,J.M. Barrie,Ron Dias,Ron Dias"
9780307001344,"Mabel Watts,Joe Ewers"
9780307030719,"Western Publishing,Al Andersen"
9780307302021,"Don Ferguson,Peter Emslie"
9780717288236,"A. A. Milne,Disney"
9780689804526,"Susan Hightower,Matt Novak"
9780439213615,"Teddy Margulies,Studio Orlando"
9780439381284,"Tracey West,Craig McCracken,Lauren Faust"
9780816714582,Rick Detorie
9780590341950,"Robert Munsch,Michael Martchenko"
9780448343600,"Teddy Slater,Tom LaPadula"
9780590334273,Margaret A. Hartelius
9780394851457,Harry McNaught
9780590689908,"Steve Metzger,Hans Wilhelm"
9780590738729,"Joanna Cole,Bruce Degan"
9780590464635,"Steven Kroll,Jeni Bassett"
9780590411851,"Jacob Grimm,Wilhelm Grimm,Freya Littledale,Freya L"
9780394840703,B.G. Ford
9780307020901,"Leone Castell Anderson,Eugenie (Illustrator)"
9780307988386,"Ann Braybrooks,Arkadia"
9780307010308,"David Korr,Joe Mathieu"
9780307002105,"Chari Sue,Richard Courtney,Trish Courtney"
9780307010940,"David Korr,A. Delaney"
9780307601902,Sal Murdocca
9780307001368,Richard Scarry
9780307301406,"Richard Scarry,Richard Scarry"
9780307010858,"Jon Stone,Michael Smollin"
9780152420376,Dav Pilkey
9780881380446,Edens
9780141309194,"Various Authors,Cecily Von Ziegesar,Tori Amos"
9780425153062,Martin Scot Kosins
9780446674249,James Ellroy
9780440400592,"Sydney Taylor,Helen John"
9781885211354,"Rick Carroll,Marcie Carroll"
9780865476264,Frederick Crews
9780140274783,Garrison Keillor
9780156717205,Andy Warhol
9780307960375,"Margaret Wise Brown,Edith Thacher Hurd,Tibor Gerge"
9780394837031,Harry McNaught
9780380017195,George Booth
9781573060196,Sachi Fukuda
9780618164721,Greg Critser
9781400045082,Douglas Adams
9780811200684,"Hermann Hesse,Hilda Rosner"
9780380707799,Paul Monette
9780061096167,Robert Fulghum
9781558538443,"Mark D. Sanders,Tia Sillers"
9780879236670,"Marian Engel,Marian Engel"
9780312954468,Wilbur Smith
9780965574914,Jacki Lyden
9780394889566,Susan Schade
9780064430678,"Charlotte Zolotow,William Pene Du Bois"
9780689304378,Graham Oakley
9780964335905,Joan Clarke
9780060812454,Stephen Mitchell
9780738861616,Andrew Matzner
9780312167981,Oliver Stone
9780824813925,Samuel H. Elbert
9780679781271,Steven Millhauser
9780865470545,Evan S. Connell
9780345440143,Margaret Cho
9780026098403,Ntozake Shange
9780060167684,Susan Isaacs
9780689846250,E.L. Konigsburg
9780060812508,Richard Wright
9780066211664,Cathi Hanauer
9781401300012,Ron Clark
9781561633258,"Ted Rall,Bill Maher"
9780553289428,Jean M. Auel
9780425167052,Greg Hyland
9780140083040,Ethan Mordden
9780767900317,"David Simon,Edward Burns"
9780684863870,Adrian Nicole LeBlanc
9780836236637,Michael Fry
9780316597050,"Gregory White Smith,Steven W. Naifeh,Daniel Baxter"
9780312922726,Ruth Harris
9781551520551,Carellin Brooks
9780425103289,"Benedict Freedman,Nancy Freedman"
9780553342765,Tim Cahill
9780553574081,Michael Palmer
9780553287578,Tom Bodett
9780970159403,Peter N. Forman
9780757300615,"Jack Canfield,Mark Victor Hansen,Sharon Linnea,Rob"
9780445205376,Octavia E. Butler
9780446610797,George P. Pelecanos
9780307986245,Richard Scarry
9780446611329,George Pelecanos
9780761125495,"Heidi Murkoff,Arlene Eisenberg,Sandee Hathaway B.S"
9781931686402,James H. English
9780399233920,Maryann Cusimano
9780967418308,"Jodi Endicott,Hans Loffel"
9781566471572,"Doug Peebles,Curt Sanburn"
9780816704316,"Eileen Curran,G. Brian Karas"
9781556114755,J. D. Christilian
9780449908457,Anne Perry
9780553568776,Karen Kijewski
9780061097485,James Grippando
9780440221043,John Lescroart
9780345394262,Martha Grimes
9780385420952,Karen Kijewski
9780836261318,William X. Kienzle
9780449909362,Julie Smith
9780892965717,Charlotte MacLeod
9780679429883,Richard North Patterson
9780762102518,Ira Levin
9780385242394,Thomas Szollosi
9780671003364,Julie Garwood
9780380714865,Karen Kijewski
9780380711871,Karen Kijewski
9780345375353,William Diehl
9780812568677,R. J. Pineiro
9780446515863,Elizabeth Peters
9780446523189,Karen Moline
9780553140170,James G. Nourse
9780786860470,Edna Buchanan
9780671694173,Peter Maas
9780399132063,John Katzenbach
9780070590823,Mitchell Smith
9780312983604,Val McDermid
9780553106343,Tami Hoag
9780399144929,Minette Walters
9780399143809,Carol O'Connell
9780345404787,Richard North Patterson
9780425158609,Karen Kijewski
9780380728169,Stephen J. Cannell
9780515121285,Lynda La Plante
9780684802978,Clive Cussler
9780399139710,Robin Cook
9780375704895,Ruth Rendell
9780671875817,Christopher Hyde
9780553575262,Barbara Hambly
9780553092653,Elizabeth George
9780385468527,Karen Kijewski
9780892965830,Margaret Yorke
9780553264685,Sue Grafton
9780451191953,"Ruth Rendell,Barbara Vine"
9780679429890,Richard North Patterson
9780061009884,William Lashner
9780316693868,James Patterson
9780449224397,Anne Perry
9780553575941,David Lindsey
9780451184726,Sharyn McCrumb
9780440237518,Barbara Fister
9780375709043,Kyle Spencer
9780345389404,Anne Rice
9780066210698,Evan I. Schwartz
9780743201957,John Dunning
9780425160923,Tony Dunbar
9780451404275,Eleanor Taylor Bland
9780425173305,Jim Knipfel
9780451409485,Lowen Clausen
9780399145858,Jack Higgins
9780151003587,George V. Higgins
9780375714122,Philip Roth
9780446667906,Michael Connelly
9780805056648,Nuala O'Faolain
9780786881017,James Lee Burke
9780380730827,Faye Kellerman
9780821765951,Stella Cameron
9780446604239,Sandra Brown
9780060914288,Betty Macdonald
9780345366399,Louise A. DeSalvo
9780805208481,Franz Kafka
9780517084793,Michael Crichton
9780312253974,"Sam Chaiton,Terry Swinton"
9780517702130,Andrew Klavan
9780312169343,Laurie R. King
9780684837765,Cynthia Harrod-Eagles
9780807070970,Louise DeSalvo
9780020447016,John Miller
9780060916558,Marianne Wiggins
9780525939696,Sharyn McCrumb
9780312264147,Stephen Miller
9780446527910,David L. Lindsey
9780679762058,James Ellroy
9780553578775,Kent Anderson
9780380790432,Mark T. Sullivan
9780553581485,Donald Harstad
9780553571707,R.D. Wingfield
9780061044397,Jan Burke
9780446403238,Margaret Maron
9780446604062,Margaret Maron
9780399146244,Greg Iles
9780679753117,Michael Dibdin
9780671708108,Jeremiah Healy
9780671898748,Jeremiah Healy
9780671898755,Jeremiah Healy
9780671695842,Jeremiah Healy
9780671708122,Jeremiah Healy
9780449223130,John Updike
9780373710249,Lynnette Kent
9780373710195,Bonnie K. Winn
9780373217250,"Judith Arnold,Pamela Browning"
9780373710331,Muriel Jensen
9780373709335,Ruth Jean Dale
9780373709878,Brenda Novak
9780373217243,"Marie Ferrarella,Suzanne Carey"
9780373471591,Joan Johnston
9780425067857,Agatha Christie
9780671036607,"Larry Niven,Jerry Pournelle"
9780553560985,Sheri S. Tepper
9780756401511,S. Andrew Swann
9780425174722,Agatha Christie
9780740721984,Darby Conley
9780061319488,Andrew Bergman
9780446526685,Steven Barnes
9780312875565,Judith Tarr
9780886779566,Charles Ingrid
9780345361325,Barbara Hambly
9780312971953,Ngaio Marsh
9780312970970,Ngaio Marsh
9781582340975,Libby Hall
9780789480644,Kia Meaux
9780553276060,Rex Stout
9780451209856,JoAnna Carl
9780312968328,Ngaio Marsh
9780740723223,"Jim Borgman,Jerry Scott"
9780836282863,Patrick McDonnell
9780140280890,Larry Millett
9780060084028,Elmore Leonard
9780380784493,Anne George
9780790009070,Bunty Howearth
9780140238532,C.K. Stead
9781878067128,Sky Lee
9780140256444,Tong Su
9781582343181,Libby Hall
9780553247466,William Caunitz
9780312966690,Ngaio Marsh
9780836268232,Patrick McDonnell
9781400048328,Jane Stern
9780812514308,Carole Nelson Douglas
9780061057878,Robin Burcell
9780515081572,Lawrence Block
9780553581119,Laurie R. King
9781567312294,James Tertius DeKay; James Tertius De Kay
9780380806355,Bill Fitzhugh
9780446611084,James Patterson
9780740704567,Patrick McDonnell
9780553581058,Laurie R. King
9780515075014,Ngaio Marsh
9780345443120,Jeanne Braselton
9780872863651,Larry Keenan
9780425144695,Ngaio Marsh
9780908652655,Stephanie Johnson
9780908569731,Stephanie Johnson
9780740728945,Darby Conley
9780393325171,Patrick O'Brian
9781892514875,Julie Cannon
9780140119503,T.C. Boyle
9780140299939,T.C. Boyle
9780140092868,T.C. Boyle
9780140081510,T.C. Boyle
9781841954608,"DBC Pierre,D. B. C. Pierre"
9780909486723,Reader's Digest
9780684856322,Daniel Pinkwater
9780312313814,Alisa Valdes-Rodriguez
9780824817060,Patricia Grace
9780375414299,Julie Otsuka
9780340401071,Marilyn Duckworth
9780394537603,John Updike
9780806518565,Philip K. Dick
9780060514068,Georgia Byng
9780375502972,Jon Katz
9780670825219,Pat Ross
9780618219155,Paul Theroux
9780892131013,A. C. Bhaktivedanta Swami Prabhupada
9780679722762,James Joyce
9780380780877,Anne George
9780786709328,Philip Sugden
9780060503468,Judith R. Hendricks
9781400045389,Huston Curtiss
9780618246946,"Michael Cart,Dave Eggers"
9781570089947,Orson Scott Card
9780932379436,Leslea Newman
9780066212906,Sujata Massey
9781558171664,M. Hardwick
9780380728251,Lawrence Block
9780141002163,T. R. Pearson
9780792265283,Susanna Moore
9780156006897,"Owen Chase,Iola Haverstick,Betty Shepard"
9781570629136,Kate Horsley
9780312252854,Katharine Weber
9780312287986,I.J. Parker
9780312966713,Ngaio Marsh
9780312964283,Ngaio Marsh
9780312969905,Ngaio Marsh
9780312966058,Ngaio Marsh
9781563335501,Brad Gooch
9780684850405,Brad Gooch
9781575663784,Dann Hazel
9780316107099,Berke Breathed
9780395836224,Elizabeth Gilbert
9780743422284,Amy Borkowsky
9780380842933,Anna L. Waldo
9780061093081,Clive Barker
9780061099014,Clive Barker
9780451197399,Sharyn McCrumb
9780889104648,"Emine Sevgi Ozdamar,Craig Thomas,Craig Thomas"
9780152050160,Witi Ihimaera
9780151003136,Edward Gorey
9780312978860,Donna Andrews
9780525946571,Holly Payne
9780312282660,Laura Joh Rowland
9780380732340,Tim Dorsey
9780670031900,Jasper Fforde
9780380978410,Christopher Moore
9780553567731,Diane Mott Davidson
9780790004068,Witi Ihimaera
9780762712359,"John Marino,Tina Cohen"
9780679750536,Haruki Murakami
9780380007417,Edward Abbey
9780553251487,Tom Robbins
9780345326492,Edward Abbey
9780451179289,Stephen King
9780140036138,Fay Weldon
9780002712170,C. K. Stead
9780140099270,Stevan Eldred-Grigg
9780553577808,Laurie R. King
9780812561869,Carole Nelson Douglas
9780790000459,Witi Tame Ihimaera
9781565120501,John Welter
9780060936150,Jose Raul Bernardo
9780399149566,Lilian Jackson Braun
9780312966843,Irene Allen
9780751501223,Douglas Wynn
9780684853048,Lilian Nattel
9780688021177,"Alfred Noyes,Charles Mikolaycak"
9780718146290,Janet Evanovich
9780946487752,Nick Smith
9780446344678,Lewis Grizzard
9780425143537,Ngaio Marsh
9780743457477,Suzann Ledbetter
9780515077001,Ngaio Marsh
9780515075342,Ngaio Marsh
9780312966706,Ngaio Marsh
9780802135162,Jeanette Winterson
9780312973148,Ngaio Marsh
9780515076271,Ngaio Marsh
9780515078510,Ngaio Marsh
9780515075076,Ngaio Marsh
9780515085921,Ngaio Marsh
9780380780860,Anne George
9780060093594,Yxta Maya Murray
9780449004272,Denise Giardina
9780684844824,Ursula Hegi
9780061052583,Stephen Baxter
9780802133526,Harold Pinter
9780880299190,P. G Wodehouse
9780743243414,Simon Doonan
9780316365529,Holly Hobbie
9780684872537,Martin Cruz Smith
9780743411943,Abby Bardi
9780789305183,Judith Henry
9780515076066,Ngaio Marsh
9780553261097,Rex Stout
9780812574746,Piers Anthony
9780380816545,Christopher Moore
9780316137256,Graham Caveney
9780151003372,Elizabeth Hess
9780060002435,Terrence Cheng
9780887300400,Michael E. Gerber
9780312042776,Diane Mott Davidson
9780451182975,Tamar Myers
9780142000892,Ann B. Ross
9780553575293,Barbara Hambly
9780679729778,Art Spiegelman
9780066212548,David Davidar
9780312119317,Jewell Parker Rhodes
9780345430946,Robert McLiam Wilson
9780553575286,Barbara Hambly
9780394735306,"Murasaki Shikibu,Edward G. Seidensticker"
9780060394363,Sela Ward
9781565123359,Anita Rau Badami
9780375505171,Majgull Axelsson
9780312282066,Rhys Bowen
9780971263901,Gary Ogden Harper
9780684831374,Jose Raul Bernardo
9780385495424,Wayne Johnston
9780451186348,Lawrence Block
9780394747231,Art Spiegelman
9780966086508,Michael Augustyn
9780061092008,Clive Barker
9780451206008,Jonathan Kellerman
9780553234978,Rex Stout
9780684810973,Christopher Moore
9780312951467,Christopher Moore
9780898866063,Kurt Diemberger
9780140043518,"William S. Burroughs,Allen Ginsberg"
9780451165626,Jack Kerouac
9781850514497,Philippe Garner
9780312969882,Tom Corcoran
9781892327987,Brad Dimock
9780066214443,Paulette Jiles
9780671881887,Christopher Moore
9780312273125,Frank Monaco
9780553575279,Barbara Hambly
