ISBN13,Author
9.78045E+12,Helen Chappell
9.78084E+12,"Jerry B. Jenkins,Tim LaHaye"
9.78055E+12,Elizabeth George
9.78091E+12,"Yu Huan Zhang,Ken Rose,Zhang Yu Huan"
9.78077E+12,Lam Kam Chuen
9.78055E+12,"Lao Tzu,Victor H. Mair"
9.78006E+12,Isabel Allende
9.78068E+12,Jose Luis Sampedro
9.78156E+12,"Emma Thompson,Clive Coote,Lindsay Doran"
9.78082E+12,Daniel James
9.78006E+12,Isabel Allende
9.78968E+12,"Eduardo Galeano,Eduardo Galeano,Josi Guadalupe Pos"
9.78188E+12,Susan Vreeland
9.78156E+12,"Lewis Carroll,Christoper Plummer"
9.7895E+12,"Klaus Werner,Hans Weiss"
9.7802E+12,E.A. Lowe
9.78081E+12,Philip Pullman
9.78014E+12,P. G. Wodehouse
9.78968E+12,Nicolas Maquiavelo
9.78043E+12,Isaac Asimov
9.78074E+12,Norma Khouri
9.78039E+12,Le Ly Hayslip
9.78031E+12,Laura Joh Rowland
9.78053E+12,"John Tyerman Williams,Ernest H. Shepard"
9.78075E+12,Edith Pargeter
9.78006E+12,Bernard Cornwell
9.78067E+12,John Dunning
9.78067E+12,John Dunning
9.78069E+12,Diana Wynne Jones
9.78069E+12,Diana Wynne Jones
9.78006E+12,Diana Wynne Jones
9.78055E+12,Shirley Jackson
9.78055E+12,Connie Willis
9.78037E+12,Bernard Peterson
9.7808E+12,Graham Thomas
9.78045E+12,Isaac Asimov
9.78035E+12,Barbara Hambly
9.78035E+12,Katie Waitman
9.78044E+12,Sharon Shinn
9.78015E+12,Meredith Ann Pierce
9.78015E+12,Meredith Ann Pierce
9.7808E+12,Lindsay Clarke
9.78014E+12,Pamela Dean
9.78014E+12,Pamela Dean
9.78014E+12,Nancy Farmer
9.78055E+12,Sheri S. Tepper
9.78079E+12,Michele Slung
9.78044E+12,Sheri S. Tepper
9.78044E+12,Sheri S. Tepper
9.78044E+12,Sheri S. Tepper
9.78038E+12,Deborah Copaken Kogan
9.78045E+12,"Lilian Jackson Braun,more"
9.78045E+12,Catherine Wells
9.78039E+12,Anne Rice
9.78055E+12,Neal Stephenson
9.78055E+12,Neal Stephenson
9.78055E+12,Neal Stephenson
9.78055E+12,Sheri S. Tepper
9.7808E+12,"Alexandra Lapierre,Liz Heron"
9.78158E+12,Denise Austin
9.78015E+12,Han Nolan
9.7808E+12,Jack Kerouac
9.78079E+12,M. D. M. Scott Peck
9.78045E+12,Julia Alvarez
9.78052E+12,Neil Henry
9.78038E+12,Elizabeth Berg
9.78035E+12,Lee Smith
9.78045E+12,Arielle Ford
9.78091E+12,"Toru Takemitsu,Yoshiko Kakudo,Glenn Glasow,Seiji O"
9.78068E+12,Alice Munro
9.78068E+12,Sherwin B. Nuland
9.78006E+12,Kate Phillips
9.78035E+12,Lee Smith
9.78068E+12,Raymond Carver
9.78006E+12,Bobbie Ann Mason
9.78067E+12,Connie May Fowler
9.78061E+12,Dominick Dunne
9.78081E+12,T. R. Pearson
9.78188E+12,Edith Forbes
9.78035E+12,Lee Smith
9.78038E+12,Anna Quindlen
9.78043E+12,Alice Hoffman
9.78045E+12,"Tom Philpott,Senator John McCain"
9.78158E+12,J. T. Leroy
9.78157E+12,Sullivan
9.78038E+12,Lynne Hinton
9.78039E+12,Alice McDermott
9.78006E+12,Stephen Mitchell
9.78006E+12,Elizabeth Hand
9.78031E+12,J. P. Donleavy
9.78068E+12,Josephine Hart
9.78038E+12,A. Manette Ansay
9.78006E+12,James Wilcox
9.78032E+12,Clara Claiborne Park
9.78087E+12,James Ruddick
9.78157E+12,Stacey D'Erasmo
9.78035E+12,Marianne Williamson
9.78016E+12,"Virginia Woolf,Eudora Welty"
9.7804E+12,Penelope Fitzgerald
9.78007E+12,Joyce Carol Oates
9.7808E+12,Penelope Lively
9.78156E+12,E M Cioran
9.78074E+12,Christian Bauman
9.78045E+12,"Margarite F. Olmos,Lizabeth P. Gebert"
9.78068E+12,Reynolds Price
9.78006E+12,Michael Lee West
9.78068E+12,Raymond Carver
9.78035E+12,Mark Childress
9.78038E+12,Alexa Albert
9.78039E+12,"Nathaniel Hawthorne,Seymour Gross,Sculley Bradley"
9.7804E+12,Rosina Lippi
9.78038E+12,Abigail Stone
9.78045E+12,E. L. Doctorow
9.78097E+12,Pia Pera
9.78038E+12,Kaye Gibbons
9.78031E+12,Pam Durban
9.78039E+12,"Jeffrey Moussaieff Masson,Susan McCarthy"
9.78039E+12,Patrick Suskind
9.78079E+12,Latifa
9.78157E+12,Shay Youngblood
9.78081E+12,"Joyce Carol Oates,Elaine Showalter"
9.78031E+12,Walker Percy
9.78038E+12,Richard Russo
9.78081E+12,Elizabeth Berg
9.78035E+12,Elizabeth Berg
9.78074E+12,Elizabeth Berg
9.78043E+12,Elizabeth Berg
9.78067E+12,Peter Straub
9.78067E+12,Stuart Brent
9.78044E+12,Gina Bria
9.78096E+12,"Dan Bruce,Dan 'Wingfoot' Bruce"
9.7809E+12,Ed Garvey
9.78081E+12,Terry Goodkind
9.78082E+12,Charles H. Patterson
9.78014E+12,"Plato,Desmond Lee,Desmond Lee"
9.78045E+12,William J. Lederer
9.78079E+12,Michael D'Antonio
9.78055E+12,"Margaret Weis,Tracy Hickman"
9.78055E+12,"Margaret Weis,Tracy Hickman"
9.78055E+12,"Margaret Weis,Tracy Hickman"
9.78055E+12,"Margaret Weis,Tracy Hickman"
9.78001E+12,Alice Thomas Ellis
9.78186E+12,Carol Shields
9.78186E+12,James Lovegrove
9.78024E+12,David M. Rorvik
9.78055E+12,Judy Astley
9.78184E+12,Irene Northan
9.78058E+12,"Terry Pratchett,Josh Kirby"
9.78075E+12,John Boyne
9.78033E+12,Deirdre Purcell
9.78035E+12,Julian Rathbone
9.78015E+12,"Franz Kafka,Malcolm Pasley"
9.78186E+12,"Charlotte, Etc. Bronte"
9.78055E+12,Brian Vallee
9.78069E+12,"Jewel Kilcher,Jewel"
9.78031E+12,"John F. Walvoord,John E. Walvoord"
9.78069E+12,Faye Kellerman
9.78039E+12,Wole Soyinka
9.78081E+12,John Wideman
9.78014E+12,"Sherwood Anderson,Malcolm Cowley"
9.78006E+12,Rebecca Wells
9.78039E+12,Carl Sagan
9.78044E+12,Isaac Asimov
9.78039E+12,Robert Walser
9.78055E+12,Franz Kafka
9.78014E+12,Scott Rice
9.78006E+12,Milan Kundera
9.78016E+12,Alice Walker
9.78155E+12,Jan Coffey
9.78083E+12,Paul Simon
9.78014E+12,"Milan Kundera,Michael Henry Heim"
9.78014E+12,"Milan Kundera,Peter Kussi"
9.78014E+12,Scott Rice
9.78014E+12,Scott Rice
9.78055E+12,J.D. Salinger
9.78055E+12,Peter Matthiessen
9.78014E+12,"Milan Kundera,Michael Henry Heim,Philip Roth"
9.78068E+12,P.J. O'Rourke
9.78016E+12,Antoine De Saint-Exupéry
9.78068E+12,Samir Al-Khalil
9.78035E+12,Hannah Whitall Smith
9.78045E+12,Alice Miller
9.78039E+12,Henri J. M. Nouwen
9.78035E+12,Ray Bradbury
9.78038E+12,"Heinrich Böll,Leila Vennewitz"
9.7808E+12,Walker Percy
9.78087E+12,Frank C. Craighead Jr.
9.78156E+12,Nathan Miller
9.78068E+12,Anne Lamott
9.78067E+12,Gita Mehta
9.78344E+12,Dava Sobel
9.78037E+12,"Justine Davis,Justine Dare"
9.78155E+12,Kenneth T. Brown
9.78082E+12,Karen A. Bale
9.78037E+12,Emily Dalton
9.78037E+12,Charlotte Maclay
9.78082E+12,Various
9.78084E+12,Elaine Barbieri
9.78037E+12,Gordon
9.78084E+12,Celeste Bradley
9.78037E+12,Celeste Hamilton
9.78038E+12,Adele Ashworth
9.78037E+12,Hammond
9.78037E+12,Anne Hampson
9.78037E+12,Sandra Brown
9.78067E+12,Linda /Bennett Shaw
9.78037E+12,Claire Delacroix
9.78037E+12,Jennifer Mikels
9.78037E+12,Judith Bowen
9.78037E+12,Joan Hohl
9.78037E+12,Sherryl Woods
9.78037E+12,Kylie Brant
9.78037E+12,Barbara Bretton
9.78037E+12,Delacroix
9.78155E+12,Sandra Brown
9.78037E+12,Carole Halston
9.78038E+12,Elizabeth Boyle
9.78037E+12,Joan Hohl
9.78045E+12,Sandra Brown
9.78037E+12,Paula Hamilton
9.78037E+12,Halston
9.78037E+12,Carole Halston
9.78082E+12,Elaine Barbieri
9.78084E+12,Elaine Barbieri
9.78037E+12,Rita Herron
9.78037E+12,Tracy Hughes
9.78037E+12,Rebecca Flanders
9.78037E+12,Neesa Hart
9.78074E+12,Steven Piziks
9.78067E+12,"Kristine Kathryn Rusch,Dean Wesley Smith"
9.78037E+12,Cathy Gillen Thacker
9.78055E+12,Sandra Brown
9.78045E+12,Sandra Brown
9.78037E+12,"Trisha Alexander,Patricia Kay"
9.78038E+12,Katherine Compton
9.78006E+12,Maureen Child
9.78037E+12,Annette Broadrick
9.78037E+12,Justine Davis
9.78037E+12,Charlotte Douglas
9.78037E+12,Cathy Gillen Thacker
9.78037E+12,Joan Hohl
9.78037E+12,Pamela Browning
9.78037E+12,Shawna Delacorte
9.78037E+12,Pamela Bauer
9.78037E+12,Sally Garrett
9.78037E+12,Donald
9.78037E+12,Millie Criswell
9.78037E+12,Tina Leonard
9.78055E+12,Sandra Brown
9.78037E+12,Laura Marie Altom
9.78037E+12,Leigh
9.78067E+12,Muriel Bradley
9.78037E+12,Judy Christenberry
9.78037E+12,Mary Lynn Baxter
9.78037E+12,Jacqueline Diamond
9.78037E+12,Linda Randall Wisdom
9.78037E+12,Cathy Gillen Thacker
9.78037E+12,Mollie Molay
9.78037E+12,Beverly Barton
9.78044E+12,Craig Shaw Gardner
9.78037E+12,Alyssa Dean
9.78037E+12,Annette Broadrick
9.78037E+12,Stephanie Howard
9.78045E+12,"Mary  Balogh,Jo Beverley,Sandra Heath,Laura Matthe"
9.78037E+12,Sandra Brown
9.78037E+12,Janet Dailey
9.78037E+12,"Joan Hohl,Elizabeth Bevarly,Marilyn Pappano"
9.78037E+12,Emma Darcy
9.78037E+12,Dianne Castell
9.78037E+12,Muriel Jensen
9.78037E+12,Cathy Gillen Thacker
9.78037E+12,Tina Leonard
9.78067E+12,Krista Janssen
9.78037E+12,Emma Darcy
9.78037E+12,Pamela Britton
9.78037E+12,"Suzanne Barclay,Margaret Moore,Deborah Simmons"
9.78188E+12,Phyllis Houseman
9.78037E+12,Bright
9.78052E+12,Elizabeth Mansfield
9.78055E+12,Sandra Brown
9.78037E+12,Barbara Delinsky
9.78037E+12,Carol Grace
9.78037E+12,Shari Anton
9.78067E+12,Beverly Engel
9.78037E+12,Barclay
9.78006E+12,Anne Rivers Siddons
9.78037E+12,Ruth Jean Dale
9.78037E+12,Mary Lyons
9.78037E+12,Janet Dailey
9.78037E+12,Leah Vale
9.78037E+12,Connie Lane
9.78037E+12,Karen Toller Whittenburg
9.78082E+12,"Cindy Holbrook,Debbie Raleigh,Donna Simpson"
9.78037E+12,Nicola West
9.78037E+12,Kathleen Eagle
9.78044E+12,Elaine Viets
9.78031E+12,"D. Chiel,Jonathan Hensleigh"
9.78037E+12,Claire Delacroix
9.78037E+12,Justine Davis
9.78037E+12,Bobby Hutchinson
9.78037E+12,Suzannah Davis
9.78037E+12,Kathleen Eagle
9.78037E+12,Meagan Mckinney
9.78006E+12,Barbara Delinsky
9.78037E+12,Bay Matthews
9.78079E+12,Janice Bennett
9.78037E+12,Susanne McCarthy
9.78044E+12,Virginia Henley
9.78043E+12,Christa Merlin
9.78037E+12,Rachel Lee
9.78045E+12,Barbara Metzger
9.78089E+12,"Brian M. Thomsen,Martin Harry Greenberg"
9.78037E+12,Rebecca Stratton
9.78037E+12,Beverly Barton
9.78067E+12,Michael Jan Friedman
9.78055E+12,"Sondra Marshak,Myrna Culbreath"
9.78043E+12,Parke Godwin
9.78037E+12,Suzanne Barclay
9.78055E+12,Gail Douglas
9.78037E+12,Judith Duncan
9.78037E+12,Trisha Alexander
9.78037E+12,Karen Rose Smith
9.78037E+12,Hart
9.78037E+12,Mary Mcbride
9.78045E+12,"Victoria Holt,Jean Plaidy"
9.78045E+12,Sabina Grant
9.78067E+12,Michael Jan Friedman
9.78037E+12,Linz
9.78037E+12,Laurey Bright
9.78037E+12,Penny Jordan
9.78037E+12,Carolyn Davidson
9.78037E+12,Sandra Marton
9.78037E+12,Grant
9.78035E+12,Michael Reaves
9.78037E+12,Amanda Lee
9.78037E+12,Debra Lee Brown
9.78037E+12,Roberta Leigh
9.78082E+12,Dana Ransom
9.78037E+12,Ana Seymour
9.78037E+12,Delinsky
9.78037E+12,Pamela Browning
9.78037E+12,Brashear
9.78045E+12,Parris Afton Bonds
9.78055E+12,Sandra Brown
9.78037E+12,Maclay
9.78037E+12,Leandra Logan
9.78082E+12,Teresa Howard
9.78055E+12,Sandra Chastain
9.78055E+12,Gail Douglas
9.78037E+12,Barbara Bretton
9.78045E+12,Mary Mayer Holmes
9.78052E+12,Catherine Mills
9.78037E+12,Kathleen Eagle
9.78037E+12,Judith Stacy
9.78037E+12,Belmont
9.78037E+12,Marton
9.78037E+12,Andrea Edwards
9.78067E+12,"Dave Galanter,Greg Brodeur"
9.78037E+12,Kathleen Eagle
9.78037E+12,Delacroix
9.78037E+12,Miles
9.78037E+12,Robyn Donald
9.78037E+12,Catherine George
9.78055E+12,Sandra Brown
9.78055E+12,Sandra Chastain
9.78037E+12,Catherine Archer
9.78037E+12,Saranne Dawson
9.78037E+12,Mary McBride
9.78037E+12,Lindsay McKenna
9.78037E+12,Anne Marie Duquette
9.78037E+12,"Janet &amp; Richards, Emilie Dailey"
9.78037E+12,Suzanne Barclay
9.78037E+12,Kylie Brant
9.78044E+12,Donna Kimel Vitek
9.78037E+12,Judith Duncan
9.78044E+12,Margaret Dobson
9.78044E+12,Margaret Dobson
9.78037E+12,Jessica Marchant
9.78037E+12,Patt Bucheister
9.78038E+12,Leslie Davis
9.78037E+12,Carole Mortimer
9.78037E+12,"Justine Davis,Justine Dare"
9.78037E+12,Ginna Gray
9.78037E+12,Anne Marie Duquette
9.78037E+12,Leigh Michaels
9.78037E+12,Barbara Bretton
9.78037E+12,Madeline George
9.78037E+12,Kylie Brant
9.78055E+12,Debra Dixon
9.78055E+12,Sandra Brown
9.78037E+12,Nikki Benjamin
9.78037E+12,Linda Cajio
9.78037E+12,Jo Leigh
9.78037E+12,Denton
9.78037E+12,Carroll
9.78037E+12,Claire Delacroix
9.78045E+12,"Andre Norton,Lyn McConchie"
9.78037E+12,Patricia Lake
9.78045E+12,Mary Mayer Holmes
9.78082E+12,Arlene Holiday
9.78082E+12,Jennifer Horsman
9.78031E+12,Susannah Kells
9.78055E+12,Kay Hooper
9.78067E+12,Sue Ellen Cole
9.78037E+12,Julie Leto
9.78052E+12,Daphne Woodward
9.78037E+12,Laura Gordon
9.78037E+12,C. J. Carmichael
9.78037E+12,Margaret Pargeter
9.78067E+12,Angel Milan
9.78006E+12,Eric L. Harry
9.78044E+12,Sharon Shinn
9.78045E+12,R. M. Meluch
9.78067E+12,"Dean Wesley Smith,Kristine Kathryn Rusch"
9.78055E+12,Kay Hooper
9.78082E+12,Arlene Holliday
9.78035E+12,David Gemmell
9.78006E+12,Deborah Bedford
9.78037E+12,Barbara Bretton
9.78037E+12,Robyn Donald
9.78045E+12,"Christie Golden,Harve Bennett"
9.78035E+12,Lyndon Hardy
9.78067E+12,Diane Duane
9.78031E+12,Anna Lee Waldo
9.78037E+12,Robyn Donald
9.78067E+12,Pat Wallace
9.78037E+12,Ruth Alana Smith
9.78037E+12,Jacqueline Diamond
9.78055E+12,Debra Dixon
9.78037E+12,Robyn Donald
9.78074E+12,Peter David
9.78045E+12,Raymond Giles
9.78055E+12,Barbara Boswell
9.78082E+12,Martha Hix
9.78037E+12,Barbara Bretton
9.78037E+12,Billie Green
9.78037E+12,Logan
9.78055E+12,Barbara Boswell
9.78037E+12,Amarillas
9.78038E+12,Judith E. French
9.78037E+12,Taylor Ryan
9.78037E+12,Kathleen Eagle
9.78037E+12,Susan Mallery
9.78037E+12,Barbara Bretton
9.78079E+12,Marie Ferrarella
9.78037E+12,Logan
9.78055E+12,Barbara Boswell
9.78055E+12,Barbara Boswell
9.78037E+12,Kathleen Eagle
9.78055E+12,Louis L'Amour
9.78037E+12,Jule McBride
9.78082E+12,Robin Gideon
9.78037E+12,Carolyn Davidson
9.78055E+12,Linda Cajio
9.78082E+12,Kathryn Fox
9.78093E+12,E. A. Mares
9.78074E+12,Nora Roberts
9.78035E+12,Greg Keyes
9.78069E+12,Kenneth C. Davis
9.78055E+12,Jane Austen
9.78068E+12,Jerry Spinelli
9.78039E+12,"George Demko,Jerome Agel,Eugene Boe"
9.78081E+12,Isabelle Eberhardt
9.78006E+12,"Mary Wollstonecraft Shelley,Michael Burgan"
9.78067E+12,R. L. Stine
9.78045E+12,Gail Herman
9.78045E+12,Charles Berlitz
9.78088E+12,"Aleister Crowley,The Master Therion,Frieda Harris"
9.78156E+12,Antero Alli
9.78081E+12,"Hermann Hesse,Hilda Rosner"
9.78076E+12,"Yvonne Rees,Peter May"
9.78085E+12,"David Conway,Colin Wilson"
9.78032E+12,Gillian Kemp
9.78067E+12,Maxwell Maltz
9.78056E+12,Linda Barker
9.78074E+12,Peter David
9.78067E+12,John M. Ford
9.78081E+12,Charles De Lint
9.78031E+12,Ngaio Marsh
9.78045E+12,Ellis Peters
9.78035E+12,John Toland
9.78035E+12,Mitsuo Fuchida
9.78067E+12,"William Shatner,Judith Reeves-Stevens,Garfield Ree"
9.78035E+12,L. Neil Smith
9.78035E+12,Walter F Murphy
9.78035E+12,H. P. Lovecraft
9.78094E+12,"Marion D. March,Joan McEvers"
9.78067E+12,Sucharitkul
9.78088E+12,Fred Reinfeld
9.78089E+12,Jack Vance
9.78156E+12,"WARREN /SAPIR MURPHY,Richard Sapir,Warre Murphy"
9.78094E+12,Anna Riva
9.78088E+12,Y.L. Harris
9.78031E+12,Christopher O'Brien
9.78044E+12,William C. Westmoreland
9.78023E+12,Jack Vance
9.78039E+12,Kaoru Iwamoto
9.78089E+12,James E. Kloetzel
9.78082E+12,Salomone
9.78082E+12,Salomone
9.78057E+12,Freddie NORTH
9.78156E+12,"S. Jason Black,Christopher S. Hyatt"
9.78156E+12,"Christopher S. Hyatt,Christopher S. Hyatt"
9.78089E+12,Jack Vance
9.78079E+12,H. P. Lovecraft
9.78089E+12,Sean Russell
9.78045E+12,C. J. Cherryh
9.78007E+12,Bernard Cornwell
9.78035E+12,H. P. Lovecraft
9.78031E+12,Peter Tremayne
9.78088E+12,"Doris Piserchia,Kelly Freas - Cover"
9.78079E+12,Peter Haining
9.78074E+12,Nancy Holder
9.78043E+12,C. Berlitz
9.78088E+12,Scott Cunningham
9.78006E+12,"Stephen M. Rainey,Elizabeth Massie,Lara Parker"
9.78014E+12,Dorothy Parker
9.78014E+12,"Bill Drummond,Mark Manning"
9.78014E+12,Spike Milligan
9.78157E+12,Jonn Mumford
9.78185E+12,Spike Milligan
9.78014E+12,Spike Milligan
9.78014E+12,Spike Milligan
9.78001E+12,"Spike Milligan,Alexander Games,Eddie Izzard"
9.78067E+12,Alan Titchmarsh
9.78067E+12,Alan Titchmarsh
9.78075E+12,Lynne Reid Banks
9.78055E+12,Alicia Appleman-Jurman
9.78067E+12,Alan Titchmarsh
9.78041E+12,"Edward Bond,Patricia Hern"
9.78034E+12,Ardal O'Hanlon
9.78343E+12,Julie Parsons
9.7834E+12,Umberto Bellini
9.7836E+12,Josef Haslinger
9.78352E+12,Bertolt Brecht
9.7836E+12,Werner Lansburgh
9.7834E+12,Michael Blake
9.78075E+12,Enid Blyton
9.78184E+12,John Toohey
9.7801E+12,David Starkey
9.78313E+12,Gloria D. Miklowitz
9.78313E+12,"John Christopher,Peter Bruck"
9.78352E+12,"Samuel Beckett,Elmar Tophoven"
9.78344E+12,"Allen Carr,Petra Wackerle"
9.78344E+12,Dieter Markert
9.7834E+12,"Ann Granger,Axel Merz"
9.78375E+12,Theodor Fontane
9.7835E+12,"Philippa Carr,Victoria Holt,Erika Remberg"
9.78355E+12,Peter Robinson
9.78343E+12,Benoîte Groult
9.78344E+12,"Batya Gur,Mirjam Pressler"
9.78345E+12,Douglas Adams
9.7834E+12,"Fannie Flagg,Eva Malsch"
9.78075E+12,C.J. Anders
9.78186E+12,Henning Mankell
9.78068E+12,Ardella Garland
9.78015E+12,"Edward Eager,N. M. Bodecker (Illustrator)"
9.78039E+12,Jason Little
9.78077E+12,"Kevin Freiberg,Jackie Freiberg"
9.78067E+12,Jude Deveraux
9.78037E+12,Nora Roberts
9.78067E+12,Laura Moore
9.78045E+12,Janet Gleeson
9.78077E+12,Miles Harvey
9.78014E+12,"William Hill Brown,Hannah Webster Foster"
9.78014E+12,"Elizabeth Barrett Browning,John Robert Glorney Bol"
9.78014E+12,Gregg Easterbrook
9.78014E+12,"John Bunyan,W. R. Owens"
9.78014E+12,Arthur Jacobs
9.78014E+12,"Fyodor Dostoyevsky,David McDuff,David McDuff"
9.78014E+12,"Bartolome De Las Casas,Nigel Griffin,Anthony Pagde"
9.78014E+12,"Martin Palmer,Elizabeth Breuilly"
9.78157E+12,John Leguizamo
9.78014E+12,"Sonia Moore,John Gielgud,Joshua Logan"
9.78014E+12,Marianne Moore
9.78006E+12,"Marlo Morgan,Carri Garrison"
9.78014E+12,Stephen Dobyns
9.78031E+12,"Steve, Rev., And Tada, Joni Eareckson Estes"
9.78068E+12,F. Scott Fitzgerald
9.78079E+12,"James Lowder,Voronica Whitney-Robinson"
9.78052E+12,John Jakes
9.78052E+12,John Jakes
9.78052E+12,John Jakes
9.78035E+12,Clarissa Pinkola Estes
9.78068E+12,"Simone De Beauvoir,H. M. Parshley"
9.78068E+12,Kay Redfield Jamison
9.78039E+12,Steven Levenkron
9.78081E+12,Otto F. Wahl
9.78038E+12,"Jane Austen,Amy Bloom"
9.78043E+12,J. D. Robb
9.78058E+12,"Greg Philo,Glasgow Media Group,Glasgow University"
9.78068E+12,William Faulkner
9.78006E+12,Sylvia Plath
9.78188E+12,Mary Ellen Copeland
9.78038E+12,Sylvia Plath
9.78089E+12,Gregory Stock Ph.D.
9.78093E+12,Peter McWilliams
9.78049E+12,Elizabeth Barrett Browning
9.78045E+12,Leo; Leo Buscaglia Buscaglia
9.78094E+12,Jennifer James
9.78068E+12,Ernest Hemingway
9.78014E+12,Barbara Stanny
9.78068E+12,Ernest Hemingway
9.78186E+12,"John Killick,Myra Schneider"
9.78068E+12,Ernest Hemingway
9.78002E+12,F. Scott Fitzgerald
9.78156E+12,"Leah Furman,Elina Furman"
9.78044E+12,Laurell K. Hamilton
9.7808E+12,Anais Nin
9.78067E+12,Anais Nin
9.78045E+12,Maureen Tan
9.78045E+12,Maureen Tan
9.78038E+12,Donna Boyd
9.78038E+12,Donna Boyd
9.78006E+12,Clive Barker
9.78006E+12,"Sylvia Plath,Ted Hughes"
9.78006E+12,Larry Gonick
9.78006E+12,"Larry Gonick,Woollcott Smith"
9.7808E+12,Anais Nin
9.78044E+12,Laurell K. Hamilton
9.78156E+12,Anais Nin
9.78081E+12,L. E. Modesitt
9.78031E+12,L.E Modesitt Jr.
9.78081E+12,L. E. Modesitt
9.78081E+12,Karin Goodwin
9.78189E+12,Anthony L Abraham
9.78079E+12,Eoin Colfer
9.78039E+12,Richard Bach
9.78157E+12,MJ Ryan
9.78038E+12,Lisa Kleypas
9.78082E+12,Judi McCoy
9.78039E+12,Elizabeth Wurtzel
9.78045E+12,"A. N. Roquelaure,Anne Rice"
9.78045E+12,"A. N. Roquelaure,Anne Rice"
9.78044E+12,Sherryl Woods
9.78155E+12,Suzann Ledbetter
9.78038E+12,Linda French
9.78031E+12,Wilton Barnhardt
9.78074E+12,Susan Mallery
9.78082E+12,Liz Ireland
9.78155E+12,Judith Arnold
9.78006E+12,Valerie Frankel
9.78035E+12,Harry Kressing
9.78045E+12,Edith Wharton
9.78045E+12,Faye Kellerman
9.78055E+12,Simon Maginn
9.78043E+12,Arthur Hailey
9.78044E+12,Edward Stewart
9.78045E+12,Stephen King
9.78032E+12,Michael Connelly
9.78043E+12,John Sandford
9.78043E+12,J. D. Robb
9.78067E+12,"Josepha Sherman,Susan Shwartz"
9.78044E+12,Danielle Steel
9.78043E+12,Piers Anthony
9.78081E+12,Terry Goodkind
9.78081E+12,Terry Goodkind
9.78074E+12,"P. D. James,Penelope Dellaporta"
9.78006E+12,Jeffrey Archer
9.78038E+12,Roger Zelazny
9.78045E+12,"Jane Austen,Margaret Drabble"
9.78035E+12,Michael Crichton
9.78035E+12,Erle Stanley Gardner
9.78035E+12,Erle Stanley Gardner
9.78044E+12,Bill Ransom
9.78035E+12,Ruth Rendell
9.78089E+12,Gayle Greeno
9.78E+12,Marilyn Bowering
9.78039E+12,Margaret Atwood
9.78079E+12,Olivia Goldsmith
9.78039E+12,Margaret Atwood
9.78075E+12,Bill Bryson
9.78074E+12,Max Allan Collins
9.78057E+12,Paul Auster
9.78014E+12,J. M. Coetzee
9.78033E+12,James Humphreys
9.78076E+12,Emma Gold
9.7836E+12,Günter De Bruyn
9.78006E+12,Barbara Kingsolver
9.78045E+12,Stephanie Gertler
9.78068E+12,Nicholas Rinaldi
9.78006E+12,Marian Keyes
9.78043E+12,"Josie Lloyd,Emlyn Rees"
9.78077E+12,Jane Green
9.78045E+12,Matt Witten
9.78189E+12,Carol Gino
9.78086E+12,Margaret Atwood
9.78055E+12,Louisa May Alcott
9.78039E+12,Laura Zigman
9.78033E+12,Meg Cabot
9.78006E+12,Meg Cabot
9.78032E+12,"Nava Atlas,Lillian Kayte"
9.78032E+12,David Sedaris
9.78034E+12,Fiona Walker
9.78035E+12,Jack L. Chalker
9.78035E+12,Jack L. Chalker
9.78075E+12,Edith Pargeter
9.7804E+12,Susan Bixler
9.78087E+12,"Karl Albrecht,Ron Zemke"
9.78007E+12,Philip B. Crosby
9.78007E+12,Philip B. Crosby
9.78077E+12,Tim O'Brien
9.78068E+12,Vladimir Nabokov
9.78062E+12,Jane Rogers
9.78045E+12,Judith Tarr
9.78081E+12,Hilary Mantel
9.78035E+12,J.D. Landis
9.78014E+12,"Ruth Picardie,Matt Seaton,Justine Picardie"
9.7801E+12,Fannie Flagg
9.78072E+12,"Brian Vesey-Fitzgerald,S R Badmin"
9.78014E+12,Patricia Wendorf
9.78014E+12,Mordecai Richler
9.78155E+12,Bill Richardson
9.78077E+12,Ruth Reichl
9.78157E+12,David Pesci
9.78016E+12,Andrew O'Hagan
9.78077E+12,Tim O'Brien
9.78031E+12,Howard Norman
9.78067E+12,Mary McGarry Morris
9.78014E+12,Donna Morrissey
9.78014E+12,Donna Morrissey
9.78034E+12,Andrew Miller
9.78014E+12,Nega Mezlekia
9.78014E+12,Stuart Mclean
9.78068E+12,Larry McMurtry
9.78189E+12,Robin McGrath
9.78068E+12,William Maxwell
9.78068E+12,Peter Mayle
9.78155E+12,Diane Mason
9.78077E+12,Roy MacGregor
9.78038E+12,Jonathan Lethem
9.78077E+12,Bruce Kirkby
9.78068E+12,Jill Ker Conway
9.78031E+12,Eric Kraft
9.78015E+12,"Lidia Jorge,Margaret Jull Costa"
9.78039E+12,James Jones
9.78035E+12,John Irving
9.78039E+12,Jane Hamilton
9.78077E+12,Jack Hodgins
9.78068E+12,Ernest Hemingway
9.78068E+12,Ernest Hemingway
9.78068E+12,Ursula Hegi
9.78001E+12,Dakota Hamilton
9.78068E+12,Don Hannah
9.78074E+12,Kenn Harper
9.78014E+12,Graham Greene
9.78157E+12,Barbara Gowdy
9.78092E+12,Hiromi Goto
9.78031E+12,"Sara George,George"
9.78039E+12,Helen Fremont
9.78155E+12,Cynthia Flood
9.7808E+12,Richard Flanagan
9.78001E+12,Timothy Findley
